TIME,OSI_KEY,SE,POINT_NAME,MESSAGE,VALUE
6/03/2021 23:04,03011F85,AZANGARO 22.9,B1 TENSION,RETORNO A NORMAL,23
6/03/2021 23:04,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227.2
6/03/2021 23:04,3067056,CARAPONGO 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227
6/03/2021 23:04,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
6/03/2021 23:04,13293001,HUALLANCA 66,BARRA_1 TENSION,RETORNO A NORMAL,66.3
6/03/2021 23:04,13293002,HUALLANCA 66,L-6678 TENSION,RETORNO A NORMAL,67.1
6/03/2021 23:04,13293002,HUALLANCA 66,L-6678 TENSION,RETORNO DE MEDIDA CONGELADA,67.1
6/03/2021 23:04,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
6/03/2021 23:05,3067056,CARAPONGO 220,BARRA_B TENSION,RETORNO A NORMAL,226.6
6/03/2021 23:05,13293002,HUALLANCA 66,L-6678 TENSION,LIMITE INFERIOR 1 EXCEDIDO,66
6/03/2021 23:05,13293001,HUALLANCA 66,BARRA_1 TENSION,LIMITE INFERIOR 1 EXCEDIDO,65.6
6/03/2021 23:05,3067056,CARAPONGO 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227.1
6/03/2021 23:05,3061505,ICA 60,T5-26 POT ACTIVA,MEDIDA CONGELADA,-8.4
6/03/2021 23:06,,STATUS_LINEAS,,State Estimator converged with violations,
6/03/2021 23:06,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.4
6/03/2021 23:06,3067056,CARAPONGO 220,BARRA_B TENSION,RETORNO A NORMAL,226.2
6/03/2021 23:06,1033075,OROYA NUEVA 220,L-2224 FP1 ERR SYNC TIME,CAMBIO DE ESTADO,ACTIVO
6/03/2021 23:06,3085020,ORCOTUNA 220,BARRA_A TENSION,RETORNO A NORMAL,230.9
6/03/2021 23:06,3085021,ORCOTUNA 220,BARRA_B TENSION,RETORNO A NORMAL,230.5
6/03/2021 23:06,3067056,CARAPONGO 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227
6/03/2021 23:06,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227.2
6/03/2021 23:06,3085020,ORCOTUNA 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,232
6/03/2021 23:06,3085021,ORCOTUNA 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,231.5
6/03/2021 23:06,3067056,CARAPONGO 220,BARRA_B TENSION,RETORNO A NORMAL,226.7
6/03/2021 23:06,03011F85,AZANGARO 22.9,B1 TENSION,LIMITE INFERIOR 1 EXCEDIDO,22.7
6/03/2021 23:06,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
6/03/2021 23:06,1033075,OROYA NUEVA 220,L-2224 FP1 ERR SYNC TIME,CAMBIO DE ESTADO,INACTIVO
6/03/2021 23:06,03011F85,AZANGARO 22.9,B1 TENSION,RETORNO A NORMAL,23.1
6/03/2021 23:06,3067056,CARAPONGO 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227
6/03/2021 23:07,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.7
6/03/2021 23:07,3067056,CARAPONGO 220,BARRA_B TENSION,RETORNO A NORMAL,226.5
6/03/2021 23:07,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
6/03/2021 23:07,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227.3
6/03/2021 23:07,3067056,CARAPONGO 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227.1
6/03/2021 23:07,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
6/03/2021 23:07,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
6/03/2021 23:07,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.6
6/03/2021 23:07,3067056,CARAPONGO 220,BARRA_B TENSION,RETORNO A NORMAL,226.4
6/03/2021 23:07,03011F85,AZANGARO 22.9,B1 TENSION,LIMITE INFERIOR 1 EXCEDIDO,22.7
6/03/2021 23:07,03011F85,AZANGARO 22.9,B1 TENSION,RETORNO A NORMAL,22.9
6/03/2021 23:07,03011F85,AZANGARO 22.9,B1 TENSION,LIMITE INFERIOR 1 EXCEDIDO,22.6
6/03/2021 23:07,3079062,COMBAPATA 66,T46-162 TENSION V-TR,LIMITE INFERIOR 1 EXCEDIDO,62.9
6/03/2021 23:07,3079062,COMBAPATA 66,T46-162 TENSION V-TR,RETORNO A NORMAL,63.1
6/03/2021 23:07,3079075,COMBAPATA 24,T46-162 TENSION V-TR,LIMITE INFERIOR 1 EXCEDIDO,23.2
6/03/2021 23:08,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227
6/03/2021 23:08,03011F85,AZANGARO 22.9,B1 TENSION,RETORNO A NORMAL,23
6/03/2021 23:08,3079075,COMBAPATA 24,T46-162 TENSION V-TR,RETORNO A NORMAL,23.3
6/03/2021 23:08,03011F85,AZANGARO 22.9,B1 TENSION,LIMITE INFERIOR 1 EXCEDIDO,22.7
6/03/2021 23:08,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.5
6/03/2021 23:08,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,226.9
6/03/2021 23:08,,FEP,Medio Mundo Channel Group 14.MEDIO_MUNDO2b,Channel reset from failed state,RESET
6/03/2021 23:08,,FEP,Medio Mundo Channel Group 14.MEDIO_MUNDO2b,Channel now online,ONLINE
6/03/2021 23:08,,FEP,Medio Mundo Channel Group 14,Channel Group Failed,FAILED
6/03/2021 23:08,,FEP,Medio Mundo Channel Group 14.MEDIO_MUNDO2b,Unable to open socket,FAILED
6/03/2021 23:08,,FEP,Medio Mundo Channel Group 14,Channel Group Online,ONLINE
6/03/2021 23:08,,FEP,Medio Mundo Channel Group 14.MEDIO_MUNDO1b,Channel now online,ONLINE
6/03/2021 23:08,01048B41,CARABAYLLO SSAA,FLL COMUNICACION CC-San Juan,CAMBIO DE ESTADO,ACTIVO
6/03/2021 23:08,03011F85,AZANGARO 22.9,B1 TENSION,RETORNO A NORMAL,22.8
6/03/2021 23:08,01048B41,CARABAYLLO SSAA,FLL COMUNICACION CC-San Juan,RETORNO A NORMAL,INACTIVO
6/03/2021 23:08,22033012,CARABAYLLO 500,ALARM CARABAYL_SSAA,CAMBIO DE ESTADO,ON
6/03/2021 23:08,22033012,CARABAYLLO 500,ALARM CARABAYL_SSAA,RETORNO A NORMAL,OFF
6/03/2021 23:08,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.6
6/03/2021 23:08,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
6/03/2021 23:08,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
6/03/2021 23:08,03011F85,AZANGARO 22.9,B1 TENSION,LIMITE INFERIOR 1 EXCEDIDO,22.6
6/03/2021 23:08,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
6/03/2021 23:08,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.1
6/03/2021 23:08,03011F85,AZANGARO 22.9,B1 TENSION,RETORNO A NORMAL,22.8
6/03/2021 23:08,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,226.9
6/03/2021 23:08,,FEP,Medio Mundo Channel Group 14.MEDIO_MUNDO1b,No Reply Limit Exceeded,FAILED
6/03/2021 23:09,24157002,QUENCORO 138,"ACOPLE %VARIACION (IS,IT)",LIMITE SUPERIOR 1 EXCEDIDO,20.2
6/03/2021 23:09,03011F85,AZANGARO 22.9,B1 TENSION,LIMITE INFERIOR 1 EXCEDIDO,22.5
6/03/2021 23:09,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.4
6/03/2021 23:09,03011F85,AZANGARO 22.9,B1 TENSION,RETORNO A NORMAL,23
6/03/2021 23:09,,STATUS_LINEAS,,State Estimator converged with violations,
6/03/2021 23:09,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227.1
6/03/2021 23:09,3067056,CARAPONGO 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,226.9
6/03/2021 23:09,1058594,DESIERTO 220,L-2091 25 TIEMPO EXCED,CAMBIO DE ESTADO,ACTIVO
6/03/2021 23:09,1058594,DESIERTO 220,L-2091 25 TIEMPO EXCED,RETORNO A NORMAL,INACTIVO
6/03/2021 23:09,1058701,DESIERTO 220,L-2208 25 TIEMPO EXCED,CAMBIO DE ESTADO,ACTIVO
6/03/2021 23:09,1058701,DESIERTO 220,L-2208 25 TIEMPO EXCED,RETORNO A NORMAL,INACTIVO
6/03/2021 23:09,3067056,CARAPONGO 220,BARRA_B TENSION,RETORNO A NORMAL,226.3
6/03/2021 23:09,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.5
6/03/2021 23:09,3079075,COMBAPATA 24,T46-162 TENSION V-TR,LIMITE INFERIOR 1 EXCEDIDO,23.2
6/03/2021 23:09,3085021,ORCOTUNA 220,BARRA_B TENSION,RETORNO A NORMAL,230.9
6/03/2021 23:09,3085021,ORCOTUNA 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,231.6
6/03/2021 23:09,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,226.8
6/03/2021 23:09,3079075,COMBAPATA 24,T46-162 TENSION V-TR,RETORNO A NORMAL,23.3
6/03/2021 23:09,24157002,QUENCORO 138,"ACOPLE %VARIACION (IS,IT)",RETORNO A NORMAL,19.7
6/03/2021 23:10,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.4
6/03/2021 23:10,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
6/03/2021 23:10,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227.2
6/03/2021 23:10,3067056,CARAPONGO 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227
6/03/2021 23:10,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
6/03/2021 23:10,03011F85,AZANGARO 22.9,B1 TENSION,LIMITE INFERIOR 1 EXCEDIDO,22.6
6/03/2021 23:10,3067056,CARAPONGO 220,BARRA_B TENSION,RETORNO A NORMAL,226.2
6/03/2021 23:10,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.4
6/03/2021 23:10,03011F85,AZANGARO 22.9,B1 TENSION,RETORNO A NORMAL,23.1
6/03/2021 23:10,3067056,CARAPONGO 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227.1
6/03/2021 23:10,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227.3
6/03/2021 23:10,3085021,ORCOTUNA 220,BARRA_B TENSION,RETORNO A NORMAL,230.9
6/03/2021 23:10,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.4
6/03/2021 23:10,3067056,CARAPONGO 220,BARRA_B TENSION,RETORNO A NORMAL,226.2
6/03/2021 23:10,3063740,INDEPENDEN 60,BARRA_A TENSION,LIMITE INFERIOR 1 EXCEDIDO,60.7
6/03/2021 23:10,3063740,INDEPENDEN 60,BARRA_A TENSION,RETORNO A NORMAL,61.4
6/03/2021 23:10,3085021,ORCOTUNA 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,231.5
6/03/2021 23:10,3063740,INDEPENDEN 60,BARRA_A TENSION,LIMITE INFERIOR 1 EXCEDIDO,60.6
6/03/2021 23:10,3063740,INDEPENDEN 60,BARRA_A TENSION,RETORNO A NORMAL,61.4
6/03/2021 23:10,3067056,CARAPONGO 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,226.9
6/03/2021 23:10,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227
6/03/2021 23:11,3063740,INDEPENDEN 60,BARRA_A TENSION,LIMITE INFERIOR 1 EXCEDIDO,60.6
6/03/2021 23:11,3063740,INDEPENDEN 60,BARRA_A TENSION,RETORNO A NORMAL,61.3
6/03/2021 23:11,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.4
6/03/2021 23:11,3067056,CARAPONGO 220,BARRA_B TENSION,RETORNO A NORMAL,226.2
6/03/2021 23:11,3062266,ZORRITOS 220,L-2280 CORRIENTE IT,RETORNO DE MEDIDA CONGELADA,0
6/03/2021 23:11,03058A19,DESIERTO 22.9,BARRA_A TENSION V-ST,LIMITE INFERIOR 2 EXCEDIDO,21.7
6/03/2021 23:11,03011F85,AZANGARO 22.9,B1 TENSION,LIMITE INFERIOR 1 EXCEDIDO,22.6
6/03/2021 23:11,3031798,TRUJILL NVA 500,R-24 POT REACTIVA,RETORNO A NORMAL,157.5
6/03/2021 23:11,3063740,INDEPENDEN 60,BARRA_A TENSION,LIMITE INFERIOR 1 EXCEDIDO,60.2
6/03/2021 23:11,3063740,INDEPENDEN 60,BARRA_A TENSION,RETORNO A NORMAL,61.7
6/03/2021 23:11,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,226.9
6/03/2021 23:11,03011F85,AZANGARO 22.9,B1 TENSION,RETORNO A NORMAL,23
6/03/2021 23:11,03011F85,AZANGARO 22.9,B1 TENSION,LIMITE INFERIOR 1 EXCEDIDO,22.7
6/03/2021 23:11,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.4
6/03/2021 23:11,3063740,INDEPENDEN 60,BARRA_A TENSION,LIMITE INFERIOR 1 EXCEDIDO,60.7
6/03/2021 23:11,3063740,INDEPENDEN 60,BARRA_A TENSION,RETORNO A NORMAL,61.3
6/03/2021 23:11,3031798,TRUJILL NVA 500,R-24 POT REACTIVA,LIMITE SUPERIOR 1 EXCEDIDO,158.6
6/03/2021 23:11,03011F85,AZANGARO 22.9,B1 TENSION,RETORNO A NORMAL,22.9
6/03/2021 23:11,1033075,OROYA NUEVA 220,L-2224 FP1 ERR SYNC TIME,CAMBIO DE ESTADO,ACTIVO
6/03/2021 23:11,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
6/03/2021 23:12,3063740,INDEPENDEN 60,BARRA_A TENSION,LIMITE INFERIOR 1 EXCEDIDO,60.6
6/03/2021 23:12,3063740,INDEPENDEN 60,BARRA_A TENSION,RETORNO A NORMAL,61.2
6/03/2021 23:12,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
6/03/2021 23:12,03011F85,AZANGARO 22.9,B1 TENSION,LIMITE INFERIOR 1 EXCEDIDO,22.6
6/03/2021 23:12,3063740,INDEPENDEN 60,BARRA_A TENSION,LIMITE INFERIOR 1 EXCEDIDO,60.4
6/03/2021 23:12,3063740,INDEPENDEN 60,BARRA_A TENSION,RETORNO A NORMAL,61.9
6/03/2021 23:12,24030001,CANTERA 220,L-2089 POT APARENTE,LIMITE SUPERIOR 1 EXCEDIDO,100.3
6/03/2021 23:12,01082G39,TRUJILL NOR 10,SVC ALAR LEVE,RETORNO A NORMAL,INACTIVO
6/03/2021 23:12,01082G39,TRUJILL NOR 10,SVC ALAR LEVE,CAMBIO DE ESTADO,ACTIVO
6/03/2021 23:12,03011F85,AZANGARO 22.9,B1 TENSION,RETORNO A NORMAL,22.9
6/03/2021 23:12,,FEP,Chavarria Chanel Group 18.CHAVARRIA1b,No Reply Limit Exceeded,FAILED
6/03/2021 23:12,22196010,TRUJILL NOR 220,ALARM TRUJILLO_010,CAMBIO DE ESTADO,ON
6/03/2021 23:12,,FEP,Chavarria Chanel Group 18.CHAVARRIA1b,Communication restored,ONLINE
6/03/2021 23:12,22196010,TRUJILL NOR 220,ALARM TRUJILLO_010,RETORNO A NORMAL,OFF
6/03/2021 23:12,1033075,OROYA NUEVA 220,L-2224 FP1 ERR SYNC TIME,CAMBIO DE ESTADO,INACTIVO
6/03/2021 23:12,3063740,INDEPENDEN 60,BARRA_A TENSION,LIMITE INFERIOR 1 EXCEDIDO,60.1
6/03/2021 23:12,03011F85,AZANGARO 22.9,B1 TENSION,LIMITE INFERIOR 1 EXCEDIDO,22.7
6/03/2021 23:12,3063740,INDEPENDEN 60,BARRA_A TENSION,RETORNO A NORMAL,61.4
6/03/2021 23:12,03011F85,AZANGARO 22.9,B1 TENSION,RETORNO A NORMAL,22.9
6/03/2021 23:12,3063740,INDEPENDEN 60,BARRA_A TENSION,LIMITE INFERIOR 1 EXCEDIDO,60.6
6/03/2021 23:12,3063740,INDEPENDEN 60,BARRA_A TENSION,RETORNO A NORMAL,61.8
6/03/2021 23:12,,STATUS_LINEAS,,State Estimator converged with violations,
6/03/2021 23:12,03011F85,AZANGARO 22.9,B1 TENSION,LIMITE INFERIOR 1 EXCEDIDO,22.7
6/03/2021 23:12,3063740,INDEPENDEN 60,BARRA_A TENSION,LIMITE INFERIOR 1 EXCEDIDO,60.7
6/03/2021 23:12,3063740,INDEPENDEN 60,BARRA_A TENSION,RETORNO A NORMAL,61.3
6/03/2021 23:12,03011F85,AZANGARO 22.9,B1 TENSION,RETORNO A NORMAL,22.9
6/03/2021 23:12,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
6/03/2021 23:12,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
6/03/2021 23:13,03011F85,AZANGARO 22.9,B1 TENSION,LIMITE INFERIOR 1 EXCEDIDO,22.5
6/03/2021 23:13,03011F85,AZANGARO 22.9,B1 TENSION,RETORNO A NORMAL,23
6/03/2021 23:13,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,226.8
6/03/2021 23:13,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.5
6/03/2021 23:14,1057723,PLANICIE SSAA,FLL COMUNIC CC. PLANICIE,RETORNO A NORMAL,INACTIVO
6/03/2021 23:14,1057723,PLANICIE SSAA,FLL COMUNIC CC. PLANICIE,CAMBIO DE ESTADO,ACTIVO
6/03/2021 23:14,3019685,TINGOMARIA 10,L-1034 POT ACTIVA,MEDIDA CONGELADA,0.8
6/03/2021 23:14,22140011,PLANICIE 220,ALARM PLANICIE_SSAA,RETORNO A NORMAL,OFF
6/03/2021 23:14,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
6/03/2021 23:14,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227
6/03/2021 23:14,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.5
6/03/2021 23:15,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227
6/03/2021 23:15,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.6
6/03/2021 23:15,03011F85,AZANGARO 22.9,B1 TENSION,LIMITE INFERIOR 1 EXCEDIDO,22.7
6/03/2021 23:15,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
6/03/2021 23:15,03011F85,AZANGARO 22.9,B1 TENSION,RETORNO A NORMAL,23
6/03/2021 23:15,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
6/03/2021 23:15,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
6/03/2021 23:15,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,226.8
6/03/2021 23:15,1057723,PLANICIE SSAA,FLL COMUNIC CC. PLANICIE,RETORNO A NORMAL,INACTIVO
6/03/2021 23:15,1057723,PLANICIE SSAA,FLL COMUNIC CC. PLANICIE,CAMBIO DE ESTADO,ACTIVO
6/03/2021 23:15,22140011,PLANICIE 220,ALARM PLANICIE_SSAA,CAMBIO DE ESTADO,ON
6/03/2021 23:15,22140011,PLANICIE 220,ALARM PLANICIE_SSAA,RETORNO A NORMAL,OFF
6/03/2021 23:15,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.5
6/03/2021 23:16,1059367,MOQUEGUA SSAA,ERROR SINCRON TIEMPO D02,CAMBIO DE ESTADO,ACTIVO
6/03/2021 23:16,1059344,MOQUEGUA SSAA,ERROR SINCRON TIEMPO D01,CAMBIO DE ESTADO,ACTIVO
6/03/2021 23:16,1059311,MOQUEGUA SSAA,SSAA FLL ALIMENTAC V2,CAMBIO DE ESTADO,ACTIVO
6/03/2021 23:16,,STATUS_LINEAS,,State Estimator converged with violations,
6/03/2021 23:16,1059311,MOQUEGUA SSAA,SSAA FLL ALIMENTAC V2,RETORNO A NORMAL,INACTIVO
6/03/2021 23:16,22118012,MOQUEGUA 220,ALARM MOQUEGUA_SSAA,CAMBIO DE ESTADO,ON
6/03/2021 23:16,24030001,CANTERA 220,L-2089 POT APARENTE,RETORNO A NORMAL,99.7
6/03/2021 23:16,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
6/03/2021 23:16,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
6/03/2021 23:16,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
6/03/2021 23:16,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.1
6/03/2021 23:16,3067056,CARAPONGO 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,226.8
6/03/2021 23:16,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
6/03/2021 23:16,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227
6/03/2021 23:16,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
6/03/2021 23:16,03011F85,AZANGARO 22.9,B1 TENSION,LIMITE INFERIOR 1 EXCEDIDO,22.7
6/03/2021 23:16,3067056,CARAPONGO 220,BARRA_B TENSION,RETORNO A NORMAL,226.3
6/03/2021 23:16,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.5
6/03/2021 23:16,03058A19,DESIERTO 22.9,BARRA_A TENSION V-ST,RETORNO A NORMAL,21.9
6/03/2021 23:16,03011F85,AZANGARO 22.9,B1 TENSION,RETORNO A NORMAL,23
6/03/2021 23:16,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227
6/03/2021 23:16,3067056,CARAPONGO 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,226.8
6/03/2021 23:16,3067056,CARAPONGO 220,BARRA_B TENSION,RETORNO A NORMAL,226.4
6/03/2021 23:16,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.6
6/03/2021 23:16,3062182,ZORRITOS 220,L-2280 CORRIENTE,RETORNO DE MEDIDA CONGELADA,0
6/03/2021 23:17,1053533,PIURA 220,L-2248 P1 ARRQ GRAL FASE R,RETORNO A NORMAL,INACTIVO
6/03/2021 23:17,1053533,PIURA 220,L-2248 P1 ARRQ GRAL FASE R,CAMBIO DE ESTADO,ACTIVO
6/03/2021 23:17,1053555,PIURA 220,L-2248 P1 ARRQ GRAL NEUTRO,CAMBIO DE ESTADO,ACTIVO
6/03/2021 23:17,1053555,PIURA 220,L-2248 P1 ARRQ GRAL NEUTRO,RETORNO A NORMAL,INACTIVO
6/03/2021 23:17,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227
6/03/2021 23:17,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.7
6/03/2021 23:17,1033075,OROYA NUEVA 220,L-2224 FP1 ERR SYNC TIME,CAMBIO DE ESTADO,ACTIVO
6/03/2021 23:17,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,226.9
6/03/2021 23:17,03058A19,DESIERTO 22.9,BARRA_A TENSION V-ST,LIMITE INFERIOR 2 EXCEDIDO,21.8
6/03/2021 23:17,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.5
6/03/2021 23:18,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
6/03/2021 23:18,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227
6/03/2021 23:18,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
6/03/2021 23:18,1033075,OROYA NUEVA 220,L-2224 FP1 ERR SYNC TIME,CAMBIO DE ESTADO,INACTIVO
6/03/2021 23:18,3037014,OLLEROS_500,L-5013 TENSION,LIMITE INFERIOR 1 EXCEDIDO,0
6/03/2021 23:18,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.7
6/03/2021 23:18,3037014,OLLEROS_500,L-5013 TENSION,RETORNO A NORMAL,516.7
6/03/2021 23:18,,FEP,Medio Mundo Channel Group 14.MEDIO_MUNDO2b,Unable to open socket,FAILED
6/03/2021 23:18,,FEP,Medio Mundo Channel Group 14,Channel Group Failed,FAILED
6/03/2021 23:18,,FEP,Medio Mundo Channel Group 14.MEDIO_MUNDO2b,Channel reset from failed state,RESET
6/03/2021 23:18,,FEP,Medio Mundo Channel Group 14.MEDIO_MUNDO2b,Channel now online,ONLINE
6/03/2021 23:18,,FEP,Medio Mundo Channel Group 14,Channel Group Online,ONLINE
6/03/2021 23:18,,FEP,Medio Mundo Channel Group 14.MEDIO_MUNDO1b,Channel now online,ONLINE
6/03/2021 23:18,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,226.8
6/03/2021 23:19,3067056,CARAPONGO 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,226.8
6/03/2021 23:19,,FEP,Medio Mundo Channel Group 14.MEDIO_MUNDO1b,No Reply Limit Exceeded,FAILED
6/03/2021 23:19,,STATUS_LINEAS,,State Estimator converged with violations,
6/03/2021 23:19,01082G39,TRUJILL NOR 10,SVC ALAR LEVE,CAMBIO DE ESTADO,ACTIVO
6/03/2021 23:19,3067056,CARAPONGO 220,BARRA_B TENSION,RETORNO A NORMAL,226.5
6/03/2021 23:19,22196010,TRUJILL NOR 220,ALARM TRUJILLO_010,CAMBIO DE ESTADO,ON
6/03/2021 23:19,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.7
6/03/2021 23:19,3067056,CARAPONGO 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,226.9
